StudentID;SurveyDate;SurveyNr;Question;LastOpinionChangeWeightA;LastOpinionChangeWeightB;SurveyWeightA;SurveyWeightB;OpinionSim;OpinionSurvey;Mu;Theta;Lambda;ForgettingType;Delta;Units
40997;1313415420;1;marijuana;0.298622;0.929277;0.298622;0.929277;1;1;0.300000;0.200000;0.005631;exponential;0.590000;3600
52635;1313414160;1;marijuana;0.298622;0.929277;0.298622;0.929277;1;1;0.300000;0.200000;0.005631;exponential;0.590000;3600
45945;1313515380;1;marijuana;0.298622;0.929277;0.298622;0.929277;1;1;0.300000;0.200000;0.005631;exponential;0.590000;3600
72746;1313481240;1;marijuana;0.298622;0.929277;0.298622;0.929277;1;1;0.300000;0.200000;0.005631;exponential;0.590000;3600
15071;1313422200;1;marijuana;0.298622;0.929277;0.298622;0.929277;1;1;0.300000;0.200000;0.005631;exponential;0.590000;3600
46771;1313413860;1;marijuana;0.298622;0.929277;0.298622;0.929277;1;1;0.300000;0.200000;0.005631;exponential;0.590000;3600
88175;1313478900;1;marijuana;0.929277;0.298622;0.929277;0.298622;0;0;0.300000;0.200000;0.005631;exponential;0.590000;3600
78638;1313505180;1;marijuana;0.929277;0.298622;0.929277;0.298622;0;0;0.300000;0.200000;0.005631;exponential;0.590000;3600
29914;1313567880;1;marijuana;0.298622;0.929277;0.298622;0.929277;1;1;0.300000;0.200000;0.005631;exponential;0.590000;3600
11023;1314177360;1;marijuana;0.929277;0.298622;0.929277;0.298622;0;0;0.300000;0.200000;0.005631;exponential;0.590000;3600
28831;1313448900;1;marijuana;0.929277;0.298622;0.929277;0.298622;0;0;0.300000;0.200000;0.005631;exponential;0.590000;3600
41393;1313450940;1;marijuana;0.591420;0.629573;0.591420;0.629573;2;2;0.300000;0.200000;0.005631;exponential;0.590000;3600
66404;1313439540;1;marijuana;0.929277;0.298622;0.929277;0.298622;0;0;0.300000;0.200000;0.005631;exponential;0.590000;3600
37617;1313429820;1;marijuana;0.591420;0.629573;0.591420;0.629573;2;2;0.300000;0.200000;0.005631;exponential;0.590000;3600
76313;1313870880;1;marijuana;0.298622;0.929277;0.298622;0.929277;1;1;0.300000;0.200000;0.005631;exponential;0.590000;3600
52441;1313578500;1;marijuana;0.298622;0.929277;0.298622;0.929277;1;1;0.300000;0.200000;0.005631;exponential;0.590000;3600
